,alias,avg_gain,fumbles,id,lost_fumbles,market,name,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,,,,,,,,,,,,,,,,,,
1,TB,5.7,1,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,1,Tampa Bay,Buccaneers,5,54,64,33:49,2642,0,33,0,sr:competitor:4388,363,1
2,MIN,4.0,3,33405046-04ee-4058-a950-d606f8c30852,2,Minnesota,Vikings,5,28,52,26:11,2631,0,26,0,sr:competitor:4423,210,2
