,attendance,entry_mode,id,number,reference,scheduled,sr_id,status,utc_offset,weather
127,71709,INGEST,976175fc-66f9-45f5-b856-fb619c27f123,123,57356,2017-11-05T18:00:00+00:00,sr:match:11538803,closed,-6,"Mostly Cloudy Temp: 84 F, Humidity: 62%, Wind: SSW 10 mph"
128,76877,INGEST,9baba7f3-80a9-4470-b773-68d095f3cfea,126,57359,2017-11-05T18:00:00+00:00,sr:match:11538813,closed,-5,"Cloudy Temp: 56 F, Humidity: 92%, Wind: ENE 6 mph"
129,65139,INGEST,caa3c765-63a0-4aca-983f-5a1be65495ab,132,57365,2017-11-06T01:30:00+00:00,sr:match:11538939,closed,-5,"Temp: 77 F, Humidity: 82%, Wind: N 2 mph"
130,73121,INGEST,cfc304ee-484c-4d4d-b0b5-eb1425c35a8c,125,57358,2017-11-05T18:00:00+00:00,sr:match:11538809,closed,-6,"Partly Cloudy Temp: 79 F, Humidity: 67%, Wind: SW 1 mph"
131,70133,INGEST,e9440ee2-e0c6-4fda-b0a1-0907b292c15c,129,57362,2017-11-05T21:05:00+00:00,sr:match:11538933,closed,-8,"Sunny Temp: 61 F, Humidity: 48%, Wind: NW 8 mph"
132,77562,INGEST,f911a4c2-dc01-4886-9f74-17fc818dc077,121,57354,2017-11-03T00:25:00+00:00,sr:match:11538799,closed,-5,"Clear Temp: 68 F, Humidity: 70%, Wind: South 11 mph"
133,60032,INGEST,1d86a9d5-f3d8-4c9c-aade-9c95c8095c35,143,57376,2017-11-12T21:05:00+00:00,sr:match:11538969,closed,-8,"Cloudy Temp: 68 F, Humidity: 63%, Wind:   mph"
134,61285,INGEST,4859113d-15ba-4bd1-9f9e-2b424bdbebe2,136,57369,2017-11-12T18:00:00+00:00,sr:match:11538943,closed,-6,"Rain likely, temps in low 40's. Temp: 39 F, Humidity: 89%, Wind: WSW 6 mph"
135,76820,INGEST,4edce567-0fb4-4783-98cf-954bea22550b,146,57379,2017-11-13T01:30:00+00:00,sr:match:11538985,closed,-7,"Partly Cloudy Temp: 48 F, Humidity: 40%, Wind: NorthEast 5 mph"
136,74476,INGEST,5a4895c2-9fe0-4636-b530-66dd41bb0aab,142,57375,2017-11-12T18:00:00+00:00,sr:match:11538957,closed,-5,"Cloudy Temp: 44 F, Humidity: 44%, Wind: South 4 mph"
137,67501,INGEST,6800736a-bb27-473d-bc6f-c92d2e4dbd51,135,57368,2017-11-12T18:00:00+00:00,sr:match:11538951,closed,-5,"Cloudy Temp: 42 F, Humidity: 50%, Wind: WSW 2 mph"
138,67432,INGEST,6e700668-9432-45e9-830f-ef2553209b4c,141,57374,2017-11-12T18:00:00+00:00,sr:match:11538961,closed,-6,"Cloudy Temp: 53 F, Humidity: 88%, Wind: SSW 4 mph"
139,66146,INGEST,758834b0-db3d-4d2e-952e-d05defda3719,138,57371,2017-11-12T18:00:00+00:00,sr:match:11538947,closed,-5,"Cloudy Temp: 42 F, Humidity: 70%, Wind: NE 5 mph"
140,64639,INGEST,8c0bab3a-f9aa-44c9-85bf-218b82f9831f,134,57367,2017-11-10T01:25:00+00:00,sr:match:11538931,closed,-7,"Temp: 79 F, Humidity: 32%, Wind:  0 mph"
141,73761,INGEST,8e0e6ada-a87e-4b68-add2-7542b5cf753e,144,57377,2017-11-12T21:25:00+00:00,sr:match:11538975,closed,-5,"Temp:  F, Wind:   mph"
142,64646,INGEST,c346d053-5a22-4579-8a90-6fc054f53e5e,137,57370,2017-11-12T18:00:00+00:00,sr:match:11538945,closed,-5,"Controlled Climate Temp: 68 F, Humidity: 70%, Wind:   mph"
143,72790,INGEST,cba381e8-c408-4d25-8385-268c7c26388a,147,57380,2017-11-14T01:30:00+00:00,sr:match:11538989,closed,-5,"Clear Temp: 49 F, Humidity: 66%, Wind: NNE 6 mph"
144,57911,INGEST,e1734aea-d562-4da0-a84d-277f6d31cc78,140,57373,2017-11-12T18:00:00+00:00,sr:match:11538953,closed,-5,"Cloudy Temp: 79 F, Humidity: 69%, Wind: E 16 mph"
145,60835,INGEST,e648aeed-2463-48d9-87ed-c23a9233ee4b,139,57372,2017-11-12T18:00:00+00:00,sr:match:11538949,closed,-5,"Temp: 76 F, Humidity: 75%, Wind: NE 5 mph"
146,70133,INGEST,ec4b988d-67db-42fa-8605-a43db3f69d49,145,57378,2017-11-12T21:25:00+00:00,sr:match:11538979,closed,-8,"Sunny Temp: 68 F, Humidity: 46%, Wind: West 5 mph"
147,25015,INGEST,124a1f59-22bf-43e4-97f8-db256b7c80bc,156,57389,2017-11-19T21:05:00+00:00,sr:match:11538981,closed,-8,"Partly Cloudy Temp: 76 F, Humidity: 24%, Wind: W 6 mph"
148,69026,INGEST,14d755ba-26bd-4b4d-9a5a-abfd2e9ea874,160,57393,2017-11-21T01:30:00+00:00,sr:match:11538993,closed,-8,"Cloudy Temp: 45 F, Humidity: 85%, Wind: E 6 mph"
149,93247,INGEST,2ae2f697-ad11-421c-a7a5-61c9c8833d79,159,57392,2017-11-20T01:30:00+00:00,sr:match:11538991,closed,-6,"Clear skies Temp: 54 F, Humidity: 36%, Wind:  0 mph"
150,73138,INGEST,63bc8526-8102-47d9-ab95-98a218110e73,154,57387,2017-11-19T18:00:00+00:00,sr:match:11538973,closed,-6,"Sunny Temp: 57 F, Humidity: 44%, Wind: N 12 mph"
151,76363,INGEST,67072e4c-062d-4000-a4f7-9a13e9c52611,155,57388,2017-11-19T18:00:00+00:00,sr:match:11538977,closed,-5,"Mostly Cloudy Temp: 50 F, Humidity: 44%, Wind: WNW 23 mph"
152,77945,INGEST,6f0070f3-9a3a-4312-9410-fc4da2d066ea,151,57384,2017-11-19T18:00:00+00:00,sr:match:11538963,closed,-6,"Sunny Temp: 28 F, Humidity: 63%, Wind: W-NW 14 mph"
153,60703,INGEST,76357794-0774-4e31-aa97-63268007eb92,148,57381,2017-11-17T01:25:00+00:00,sr:match:11538955,closed,-5,"Cloudy Temp: 40 F, Humidity: 67%, Wind: from W 11-17 mph"
154,66809,INGEST,7844429a-0b29-4796-bb9e-86e4d1f8d568,153,57386,2017-11-19T18:00:00+00:00,sr:match:11538967,closed,-6,"N/A (Indoors) Temp:  F, Wind:   mph"
155,65089,INGEST,7a3bb862-d2e5-4d03-a444-b7e444e3ba9f,8,57241,2017-11-19T18:00:00+00:00,sr:match:12434384,closed,-5,"Sunny Temp: 81 F, Humidity: 51%, Wind: W 9 mph"
156,77357,INGEST,9ebb8e8c-91c9-4e7d-b82e-9359940f2c52,158,57391,2017-11-19T21:25:00+00:00,sr:match:11538987,closed,-6,"Sunny Temp: 66 F, Humidity: 42%, Wind: N 0 mph"
157,57003,INGEST,a387074a-2840-4b48-bf86-c2c7e048bf69,150,57383,2017-11-19T18:00:00+00:00,sr:match:11538959,closed,-5,"Cold Temp: 38 F, Humidity: 68%, Wind: West 16 mph"
158,75707,INGEST,b93fab3e-0222-4017-876e-38e12f6a84e9,157,57390,2017-11-19T21:25:00+00:00,sr:match:11538983,closed,-7,"Mostly Cloudy Temp: 60 F, Humidity: 10%, Wind: North 7 mph"
159,60635,INGEST,d7922e91-2001-4b2f-9905-b3de10091153,149,57382,2017-11-19T18:00:00+00:00,sr:match:11538971,closed,-6,"Partly Cloudy Temp: 33 F, Humidity: 60%, Wind: WNW 16 mph"
160,71680,INGEST,e3e621f2-553c-4088-81ba-0952699ad47d,152,57385,2017-11-19T18:00:00+00:00,sr:match:11538965,closed,-6,"Sunny Temp: 60 F, Humidity: 31%, Wind: North 13 mph"
161,54994,INGEST,1e79167b-add2-46b4-92ab-c53dddee7501,174,57407,2017-11-26T21:25:00+00:00,sr:match:11539065,closed,-8,"Cloudy Temp: 61 F, Humidity: 95%, Wind: South 13 MPH mph"
162,74929,INGEST,2c630d14-757e-4a95-87b5-5295326ed293,167,57400,2017-11-26T18:00:00+00:00,sr:match:11539009,closed,-6,"Partly Cloudy Temp: 62 F, Humidity: 36%, Wind: South Southwest 9 mph"
163,77562,INGEST,2ca940d1-c061-4a5a-9bc9-df2ac3c942cc,169,57402,2017-11-26T18:00:00+00:00,sr:match:11539033,closed,-5,"Sunny Temp: 47 F, Humidity: 42%, Wind: NW 14-23 mph"
164,93012,INGEST,376293d5-e0e3-40b7-be5c-7d94d1eee3a1,162,57395,2017-11-23T21:30:00+00:00,sr:match:11538999,closed,-6,"Temp:  F, Wind:   mph"
165,62147,INGEST,41e7b5f1-7e3e-4179-8983-288575a44e29,175,57408,2017-11-27T01:30:00+00:00,sr:match:11539069,closed,-5,"Clear Temp: 38 F, Humidity: 47%, Wind: From WSW 7 mph"
166,62006,INGEST,470ae953-4a2e-4814-8a18-1b50f9236a26,171,57404,2017-11-26T21:25:00+00:00,sr:match:11539039,closed,-8,"Sunny Temp: 72 F, Humidity: 56%, Wind: North 1 mph"
167,69596,INGEST,588115c1-cbb0-4058-bbcd-7f4183605447,170,57403,2017-11-26T18:00:00+00:00,sr:match:11539029,closed,-5,"Sunny Temp: 49 F, Humidity: 42%, Wind: NW 17 mph"
168,70134,INGEST,618f5c58-2769-4dd0-930b-d653fe6f1ec2,172,57405,2017-11-26T21:05:00+00:00,sr:match:11539045,closed,-8,"cloudy Temp: 66 F, Humidity: 68%, Wind: Southeast 12 mph"
169,51710,INGEST,7ce39386-21f8-4956-aa77-9a0e7b91b789,165,57398,2017-11-26T18:00:00+00:00,sr:match:11539017,closed,-5,"Partly Cloudy Temp: 46 F, Humidity: 52%, Wind: E 3 mph"
170,62207,INGEST,813ea22f-1572-4926-bbae-1d699a39f176,166,57399,2017-11-26T18:00:00+00:00,sr:match:11539011,closed,-5,"Sunny Temp: 47 F, Humidity: 51%, Wind: WSW 10 mph"
171,73210,INGEST,96bd4ab2-c1ac-4ab2-9e2b-61cdda78dbb6,163,57396,2017-11-24T01:30:00+00:00,sr:match:11539001,closed,-5,"Clear Temp: 33 F, Humidity: 67%, Wind:  0 mph"
172,70357,INGEST,a4d3a6ae-62bf-4379-af7b-f4041e3efe42,176,57409,2017-11-28T01:30:00+00:00,sr:match:11539073,closed,-5,"Fair Temp: 50 F, Humidity: 60%, Wind: Southeast 1 mph"
173,63891,INGEST,b04995ac-6f37-4ed0-956b-1a4b8541d476,173,57406,2017-11-26T21:25:00+00:00,sr:match:11539063,closed,-7,"N/A Temp:  F, Wind:   mph"
174,65878,INGEST,c363256d-3df5-4237-aa6e-dfd76ffdd413,168,57401,2017-11-26T18:00:00+00:00,sr:match:11539025,closed,-5,"Partly Cloudy Temp: 47 F, Humidity: 37%, Wind: WNW 17 mph"
175,71036,INGEST,daae761d-cf70-4f32-ac91-a0fbb95903d0,164,57397,2017-11-26T18:00:00+00:00,sr:match:11539021,closed,-5,"Temp:  F, Wind:   mph"
176,66613,INGEST,fc0573b5-252b-4ee2-8c72-39d0ec0c734a,161,57394,2017-11-23T17:30:00+00:00,sr:match:11538997,closed,-5,"Controlled Climate Temp: 68 F, Humidity: 70%, Wind:   mph"
177,65092,INGEST,0f022d9b-88bb-4d1e-a3bf-897e320f19b6,184,57417,2017-12-03T18:00:00+00:00,sr:match:11539015,closed,-5,"Cloudy Temp: 80 F, Humidity: 58%, Wind: NE 11 mph"
178,91712,INGEST,2fe080a3-354e-418c-99ea-ab8c3a06fd4d,177,57410,2017-12-01T01:25:00+00:00,sr:match:11538995,closed,-6,"Temp: 58 F, Humidity: 56%, Wind: North 3 mph"
179,73171,INGEST,38604ab9-c9fa-4ae6-9788-dfc930102682,185,57418,2017-12-03T21:25:00+00:00,sr:match:11539013,closed,-6,"Sunny Temp: 69 F, Humidity: 66%, Wind: NE 7 mph"
180,61302,INGEST,50368732-3474-4507-8c5e-1406e14bb905,181,57414,2017-12-03T18:00:00+00:00,sr:match:11539027,closed,-6,"Sunny Temp: 54 F, Humidity: 44%, Wind: SSW 6 mph"
181,68499,INGEST,5e959f5e-332b-4a76-933c-4b888ff43153,180,57413,2017-12-03T18:00:00+00:00,sr:match:11539023,closed,-5,"Mostly cloudy Temp: 48 F, Humidity: 73%, Wind: WSW 13 mph"
182,77562,INGEST,84f14212-323a-4d20-bcf3-e18cbcce1e8d,186,57419,2017-12-03T18:00:00+00:00,sr:match:11539007,closed,-5,"Cloudy Temp: 48 F, Humidity: 64%, Wind:  0 mph"
183,54994,INGEST,9126e072-cbac-4b81-9bec-f9f42d5c9c13,190,57423,2017-12-03T21:25:00+00:00,sr:match:11539041,closed,-8,"Sunny Temp: 58 F, Humidity: 51%, Wind: West Northwest 11 mph"
184,63986,INGEST,a3553703-b6a6-4350-9c8b-bb0dcaf367f8,189,57422,2017-12-03T21:25:00+00:00,sr:match:11539043,closed,-7,"Temp:  F, Wind:   mph"
185,69075,INGEST,aacebac9-8991-4ba5-989b-34e2a4348cd2,191,57424,2017-12-04T01:30:00+00:00,sr:match:11539047,closed,-8,"Cloudy Temp: 44 F, Humidity: 78%, Wind: NNE 3 mph"
186,62758,INGEST,b600261f-9c55-4efc-9fef-b613fdead185,187,57420,2017-12-03T18:00:00+00:00,sr:match:11539005,closed,-6,"Sunny Temp: 60 F, Humidity: 39%, Wind: East 4 mph"
187,71185,INGEST,b680801b-5ee3-412f-9f08-d4cd8d430c19,178,57411,2017-12-03T18:00:00+00:00,sr:match:11539003,closed,-5,"Temp:  F, Wind:   mph"
188,25320,INGEST,c0c2a5a1-5721-47ba-a840-f1669177855d,188,57421,2017-12-03T21:05:00+00:00,sr:match:11539037,closed,-8,"Sunny Temp: 68 F, Humidity: 63%, Wind: WSW 7 mph"
189,70500,INGEST,c7d26cb1-3db2-4838-877f-7bae1526babb,179,57412,2017-12-03T18:00:00+00:00,sr:match:11539019,closed,-5,"Partly Sunny Temp: 53 F, Humidity: 70%, Wind: WNW 4 mph"
190,77684,INGEST,d0d311f5-2cb1-4698-afbc-a94be4369059,182,57415,2017-12-03T18:00:00+00:00,sr:match:11539031,closed,-6,"Cloudy Temp: 42 F, Humidity: 67%, Wind: SE 8 mph"
191,61207,INGEST,e8aa210f-01a3-4ba0-8481-35153d1b1263,183,57416,2017-12-03T18:00:00+00:00,sr:match:11539035,closed,-5,"Temp: 70 F, Humidity: 74%, Wind: NE 7 mph"
192,56029,INGEST,f35f05f3-44c7-4796-8435-1125e127be06,192,57425,2017-12-05T01:30:00+00:00,sr:match:11539067,closed,-5,"Cloudy, chance of rain Temp: 61 F, Humidity: 44%, Wind: SSW 9 mph"
193,60372,INGEST,0657cf66-89a6-4843-b9bc-95fa438672cb,201,57434,2017-12-10T18:00:00+00:00,sr:match:11539077,closed,-5,"Clear Temp: 55 F, Humidity: 44%, Wind: N 9 mph"
194,60222,INGEST,19afed55-b6cb-4fae-b243-3d9abd8f60ff,194,57427,2017-12-10T18:00:00+00:00,sr:match:11539075,closed,-5,"Heavy lake effect snow Temp: 32 F, Humidity: 69%, Wind: W 15 mph"
195,60069,INGEST,2511bdc1-c24d-4acd-b119-c28e94329afc,207,57440,2017-12-11T01:30:00+00:00,sr:match:11539113,closed,-5,"Cloudy Temp: 33 F, Humidity: 55%, Wind: From SW 12 mph"
196,74461,INGEST,770615bd-7f86-4895-ad55-638262ab2565,200,57433,2017-12-10T18:00:00+00:00,sr:match:11539079,closed,-6,"Sunny Temp: 46 F, Humidity: 35%, Wind: W-NW 13 mph"
197,72866,INGEST,79ced4ab-f0c9-4d13-baac-926e3e6911d3,193,57426,2017-12-08T01:25:00+00:00,sr:match:11539071,closed,-5,"Cloudy Temp:  F, Wind:   mph"
198,64153,INGEST,7a41781c-2fb1-4784-af1c-8c58dafa1e75,202,57435,2017-12-10T21:05:00+00:00,sr:match:11539101,closed,-7,"Temp: 79 F, Humidity: 7%, Wind: NE 10 mph"
199,52002,INGEST,7af5e34c-8fdb-422f-8bc1-47cc84f82785,196,57429,2017-12-10T18:00:00+00:00,sr:match:11539089,closed,-5,"Partly Cloudy Temp: 31 F, Humidity: 64%, Wind: SSW 11 mph"
200,65458,INGEST,9cc867cb-9c36-4422-aa31-6ae47e10715e,208,57441,2017-12-12T01:30:00+00:00,sr:match:11539117,closed,-5,"Clear Temp: 55 F, Humidity: 59%, Wind: NW 7 mph"
201,78125,INGEST,abeb2ae3-5287-4246-ac11-753229fa7f5d,206,57439,2017-12-10T18:00:00+00:00,sr:match:11539105,closed,-5,"Fair Temp: 39 F, Humidity: 55%, Wind: West 11 mph"
202,67752,INGEST,aec26251-7614-485a-a6c7-1be4149f8989,205,57438,2017-12-10T21:25:00+00:00,sr:match:11539109,closed,-8,"Cloudy Temp: 83 F, Humidity: 8%, Wind:   mph"
203,75518,INGEST,afae03cb-a614-402a-b88a-d757b9de48a6,203,57436,2017-12-10T21:05:00+00:00,sr:match:11539097,closed,-7,"Sunny Temp: 60 F, Humidity: 8%, Wind: North 3 mph"
204,73728,INGEST,b1dbf64f-822a-49b7-9bf3-070f5d6da827,195,57428,2017-12-10T18:00:00+00:00,sr:match:11539091,closed,-5,"Sunny Temp: 41 F, Humidity: 49%, Wind: West 5 mph"
205,67431,INGEST,b7893266-1844-4a75-ad8a-b826b3834875,197,57430,2017-12-10T18:00:00+00:00,sr:match:11539085,closed,-5,"Cloudy Temp: 29 F, Humidity: 58%, Wind: SW 24 mph"
206,25393,INGEST,ce1444de-d3a3-4412-8eb9-322385944548,204,57437,2017-12-10T21:05:00+00:00,sr:match:11539095,closed,-8,"Partly Cloudy Temp: 81 F, Humidity: 10%, Wind: NNW 4 mph"
207,64431,INGEST,cfc17e2b-a4ff-4684-ad1d-9a7df876d93f,199,57432,2017-12-10T21:25:00+00:00,sr:match:11539081,closed,-5,"Temp: 54 F, Wind: NW 5 mph"
208,71802,INGEST,d7c5e4c0-9aa0-4e29-95a8-b3f54f3424f3,198,57431,2017-12-10T18:00:00+00:00,sr:match:11539083,closed,-6,"Sunny Temp:  F, Humidity: 30%, Wind: SSE 0 mph"
209,65872,INGEST,03b325d4-b373-48da-9cfd-410ddb24d7fb,210,57443,2017-12-16T21:30:00+00:00,sr:match:11539093,closed,-5,"Controlled Climate Temp: 68 F, Humidity: 70%, Wind:   mph"
210,73018,INGEST,0d24209f-a83b-4da4-a068-5c94dfe88081,217,57450,2017-12-17T18:00:00+00:00,sr:match:11539131,closed,-6,"Rain Temp: 67 F, Humidity: 97%, Wind: WSW 4 mph"
211,62382,INGEST,192172fc-8ef1-4c4d-9832-4a9aa1f329e4,224,57457,2017-12-19T01:30:00+00:00,sr:match:11539151,closed,-5,"Clear Temp: 71 F, Humidity: 85%, Wind: NNE 2 mph"
212,74447,INGEST,19ba3fe8-6d6b-4d6c-a0c7-c8b68806b8f6,213,57446,2017-12-17T18:00:00+00:00,sr:match:11539111,closed,-5,"Party Cloudy Temp: 51 F, Humidity: 55%, Wind: SSW 5 mph"
213,76896,INGEST,46b96b1c-1df5-4c18-8999-36b6d39be24f,218,57451,2017-12-17T18:00:00+00:00,sr:match:11539123,closed,-5,"Cloudy Temp: 35 F, Humidity: 58%, Wind: Calm  mph"
214,70133,INGEST,4c1f40fb-04ea-45fd-98e1-3aabc4f4e8a7,222,57455,2017-12-17T21:25:00+00:00,sr:match:11539137,closed,-8,"Sunny Temp: 65 F, Humidity: 17%, Wind: N 12-22 mph"
215,62202,INGEST,5e307142-2f4f-467d-9bde-a5f7cb25f518,212,57445,2017-12-17T18:00:00+00:00,sr:match:11539115,closed,-5,"Mostly cloudy Temp: 22 F, Humidity: 71%, Wind: NE 8 mph"
216,69077,INGEST,87e23541-9b26-49f9-8599-fe8879ba51d0,220,57453,2017-12-17T21:05:00+00:00,sr:match:11539135,closed,-8,"Cloudy Temp: 47 F, Humidity: 88%, Wind: S 15 mph"
217,56434,INGEST,99cd8a66-a615-4c29-a17e-0b0136bc555a,214,57447,2017-12-17T18:00:00+00:00,sr:match:11539107,closed,-5,"Cloudy Temp: 36 F, Humidity: 78%, Wind: N/A 0 mph"
218,75011,INGEST,a328b412-eb5e-42f8-b2b4-fad4235ee26e,211,57444,2017-12-17T01:30:00+00:00,sr:match:11539099,closed,-6,"Cloudy Temp: 53 F, Humidity: 36%, Wind: South 9 mph"
219,71026,INGEST,af8157a8-8a53-46a5-a173-bc42c5b16eb6,219,57452,2017-12-17T18:00:00+00:00,sr:match:11539121,closed,-5,"Cloudy Temp: 50 F, Humidity: 47%, Wind: South 1 mph"
220,55372,INGEST,b31a21b9-3a44-4ef5-a98a-97b672b30f7a,223,57456,2017-12-18T01:30:00+00:00,sr:match:11539145,closed,-8,"Clear Temp: 57 F, Humidity: 37%, Wind: NNW 4 mph"
221,63411,INGEST,bc9ac00d-4606-420e-86da-a81a10c0ec78,209,57442,2017-12-15T01:25:00+00:00,sr:match:11539087,closed,-5,"Cloudy Temp: 25 F, Humidity: 62%, Wind: SE 5 mph"
222,68574,INGEST,cd2bd061-0acd-4f3b-97e4-9b2ca04f99b1,221,57454,2017-12-17T21:25:00+00:00,sr:match:11539143,closed,-5,"Mostly Cloudy Temp: 42 F, Humidity: 62%, Wind: From SSE 4 mph"
223,66833,INGEST,db925d38-6d49-4c32-b2f3-cd792db0f147,216,57449,2017-12-17T18:00:00+00:00,sr:match:11539119,closed,-6,"N/A (Indoors) Temp:  F, Wind:   mph"
224,64701,INGEST,fff9072a-d9dc-4544-af0c-1ae707753496,215,57448,2017-12-17T18:00:00+00:00,sr:match:11539103,closed,-5,"Temp: 72 F, Humidity: 55%, Wind: SE 5 mph"
225,78092,INGEST,03a081dd-0102-4077-b423-de3e1dff7cc4,226,57459,2017-12-24T01:30:00+00:00,sr:match:11539133,closed,-6,"Clear Temp: 10 F, Humidity: 67%, Wind: SW 6 mph"
226,70133,INGEST,06281b5e-de29-4edf-90f8-b7c1167cf02c,236,57469,2017-12-24T21:05:00+00:00,sr:match:11539169,closed,-8,"Cloudy Temp: 52 F, Humidity: 64%, Wind:  1 mph"
227,92150,INGEST,30a50d91-b8e1-4cd7-b45c-a982a67f31c7,238,57471,2017-12-24T21:25:00+00:00,sr:match:11539173,closed,-6,"Temp:  F, Wind:   mph"
228,71463,INGEST,3d37f762-90a1-429c-854e-2a32b3f873a7,227,57460,2017-12-24T18:00:00+00:00,sr:match:11539153,closed,-5,"Cloudy Temp: 55 F, Humidity: 63%, Wind: NE 6 mph"
229,77562,INGEST,46866731-e0a4-41ee-82ab-90d8253d088e,233,57466,2017-12-24T18:00:00+00:00,sr:match:11539165,closed,-5,"Temp: 40 F, Humidity: 55%, Wind: N 6 mph"
230,63850,INGEST,47dd8e21-2102-4bc8-a37f-2b865b5c3012,237,57470,2017-12-24T21:25:00+00:00,sr:match:11539177,closed,-7,"Clear Temp: 71 F, Humidity: 14%, Wind: SE 3 mph"
231,71842,INGEST,5388b04a-3b86-40da-8ed2-6c6d2cc2edec,239,57472,2017-12-25T21:30:00+00:00,sr:match:11539181,closed,-6,"Mostly Cloudy Temp: 51 F, Humidity: 56%, Wind: ESE 8 mph"
232,72889,INGEST,5c981331-29d9-4c65-b4f2-5e1101295b3e,235,57468,2017-12-24T18:00:00+00:00,sr:match:11539157,closed,-5,"Cloudy Temp: 43 F, Humidity: 59%, Wind: NE 7 mph"
233,58796,INGEST,9ea314e7-4e50-4488-a799-41724d0fcf0e,228,57461,2017-12-24T18:00:00+00:00,sr:match:11539149,closed,-6,"Cloudy, light snow accumulating 1-3"" Temp: 24 F, Humidity: 83%, Wind: WNW 8 mph"
234,65325,INGEST,dd32f408-dc48-4295-80b5-8782894bea53,230,57463,2017-12-24T18:00:00+00:00,sr:match:11539141,closed,-6,"Cloudy Temp: 23 F, Humidity: 71%, Wind: NW 15 mph"
235,70590,INGEST,dd7f8df0-c5dc-4245-b88b-44e8f262843a,225,57458,2017-12-23T21:30:00+00:00,sr:match:11539125,closed,-5,"Cloudy Temp: 63 F, Humidity: 78%, Wind: SSW 14 mph"
236,69596,INGEST,e0bf82c6-2fba-4712-b337-39ef547be27f,240,57473,2017-12-26T01:30:00+00:00,sr:match:11539185,closed,-5,"Partly Cloudy Temp: 29 F, Humidity: 37%, Wind: W 15 mph"
237,73188,INGEST,e4d20812-74a2-48ab-b0f7-f3d63acd354e,232,57465,2017-12-24T18:00:00+00:00,sr:match:11539155,closed,-6,"Sunny Temp: 56 F, Humidity: 71%, Wind: WNW 4 mph"
238,47732,INGEST,ed2ead9e-7941-4854-a2a1-9684481a90ae,229,57462,2017-12-24T18:00:00+00:00,sr:match:11539139,closed,-5,"Mostly Cloudy Temp: 35 F, Humidity: 76%, Wind: S 2 mph"
239,65878,INGEST,ee225389-956f-490e-9dab-1fccfa6f4029,231,57464,2017-12-24T18:00:00+00:00,sr:match:11539147,closed,-5,"Cloudy Temp: 35 F, Humidity: 67%, Wind: North 7 mph"
240,60097,INGEST,f3c823f1-8902-4271-b2b0-0d5859f4a830,234,57467,2017-12-24T18:00:00+00:00,sr:match:11539161,closed,-6,"Cloudy Temp: 39 F, Humidity: 90%, Wind: WSW 11 mph"
241,66802,INGEST,1a3f5fb8-8cba-4938-9d43-5ef79db26fb7,246,57479,2017-12-31T18:00:00+00:00,sr:match:11539189,closed,-6,"N/A (Indoors) Temp:  F, Wind:   mph"
242,60557,INGEST,370fff7a-4bc6-4fb7-b71a-c9f4789a3b1a,244,57477,2017-12-31T18:00:00+00:00,sr:match:11539183,closed,-5,"Partly sunny Temp: 9 F, Humidity: 66%, Wind: NW 7 mph"
243,62501,INGEST,4d935d42-d037-49ca-a1ba-fa2d408ee87c,243,57476,2017-12-31T18:00:00+00:00,sr:match:11539179,closed,-5,"Controlled Climate Temp: 68 F, Humidity: 70%, Wind:   mph"
244,65501,INGEST,4f7f818a-1e0f-4ecf-b97b-d23a776757b0,252,57485,2017-12-31T21:25:00+00:00,sr:match:11539167,closed,-6,"Clear Temp: 23 F, Humidity: 45%, Wind: Northeast 5 mph"
245,65878,INGEST,579874b1-61d8-4861-b624-317ecafeee92,247,57480,2017-12-31T18:00:00+00:00,sr:match:11539191,closed,-5,"Cloudy and cold Temp: 13 F, Humidity: 42%, Wind: WNW 14 mph"
246,69596,INGEST,6a5b5716-9f75-4f4a-95ae-a0e09f16d9a9,249,57482,2017-12-31T18:00:00+00:00,sr:match:11539195,closed,-5,"Sunny Temp: 19 F, Humidity: 30%, Wind: NW 17 mph"
247,70507,INGEST,70fa992d-c737-4e08-98f0-d0e584010360,242,57475,2017-12-31T21:25:00+00:00,sr:match:11539163,closed,-5,"Cloudy Temp: 19 F, Humidity: 36%, Wind: NW 12 mph"
248,76269,INGEST,7e3791d4-7795-4109-82a9-8473d8ab35e5,248,57481,2017-12-31T18:00:00+00:00,sr:match:11539193,closed,-5,"Partly Cloudy Temp: 16 F, Humidity: 42%, Wind: NW 16 mph"
249,66125,INGEST,85181f82-4a58-4c54-b16c-b4c596ebed49,255,57488,2017-12-31T21:25:00+00:00,sr:match:11539201,closed,-8,"Sunny Temp: 67 F, Humidity: 43%, Wind: ESE 3 mph"
250,69078,INGEST,a84ebeed-dc14-4c9c-9279-d376cb798672,256,57489,2017-12-31T21:25:00+00:00,sr:match:11539203,closed,-8,"Sunny Temp: 40 F, Humidity: 78%, Wind: N 7 mph"
251,50704,INGEST,aa3b4a5c-5b0d-4eec-92c4-5046ebbfce5d,250,57483,2017-12-31T18:00:00+00:00,sr:match:11539175,closed,-5,"Snow Temp: 11 F, Humidity: 80%, Wind: From W 3 mph"
252,25430,INGEST,adbac8aa-f73b-44cf-83a3-0707c4ecddc4,254,57487,2017-12-31T21:25:00+00:00,sr:match:11539197,closed,-8,"Hazy Temp: 62 F, Humidity: 70%, Wind: S 2 mph"
253,74141,INGEST,b0c85836-a7f0-4c42-ba84-17d0ad62cc7f,241,57474,2017-12-31T21:25:00+00:00,sr:match:11539159,closed,-5,"Temp:  F, Wind:   mph"
