,attendance,entry_mode,id,scheduled,status,utc_offset,weather
59,69144,INGEST,e4b0b573-e6bf-40ad-8a9c-5dfb35f2037e,2010-10-03T20:15:32+00:00,closed,-5,
60,63111,INGEST,ed5d6658-c01e-4d1f-b28a-5037f25d7158,2010-10-03T20:05:40+00:00,closed,-5,
61,64729,INGEST,fa37c555-5879-442e-b5a4-38e2c759c004,2010-10-03T17:03:29+00:00,closed,-5,
62,63888,INGEST,1076eb95-5b20-4072-9044-adc86b7b8b2d,2010-10-10T17:03:08+00:00,closed,-5,
63,48279,INGEST,3339939c-057d-432b-ba06-95160a438dce,2010-10-10T20:17:01+00:00,closed,-8,
64,58304,INGEST,6cfd131d-e8b6-4cfb-a685-d223f4600d16,2010-10-10T17:02:25+00:00,closed,-5,
65,66869,INGEST,90f1b2af-71a4-41d2-a218-170e4b580c3a,2010-10-10T17:03:46+00:00,closed,-5,
66,62621,INGEST,a6557f45-7ed6-49b6-bbb8-bef797e40202,2010-10-10T20:05:27+00:00,closed,-7,
67,87760,INGEST,a75630e8-110c-4e45-b626-44fb2fe5037b,2010-10-10T17:02:55+00:00,closed,-5,
68,55714,INGEST,ac1575af-5476-4989-8245-bdc04cdd7f78,2010-10-10T17:02:39+00:00,closed,-5,
69,90616,INGEST,ae66e1b5-4b86-40c8-bd2c-0dbfac01b591,2010-10-10T20:16:31+00:00,closed,-6,
70,65290,INGEST,cfbbcd44-9202-405e-a67b-70055aa9541f,2010-10-10T17:03:18+00:00,closed,-5,
71,77909,INGEST,d24c503b-f5d1-4650-afc8-5657df532651,2010-10-12T01:15:41+00:00,closed,-5,
72,71110,INGEST,d8759352-de74-403f-b82f-dceed2554e0d,2010-10-10T17:03:05+00:00,closed,-6,
73,71246,INGEST,e28aac83-1e1e-4214-904a-35b7f16859c9,2010-10-10T17:03:59+00:00,closed,-5,
74,73464,INGEST,e8e8f1b0-1c9b-4bd1-a623-554d48f399f3,2010-10-10T17:04:36+00:00,closed,-5,
75,69732,INGEST,f6a60cfe-ac02-496c-bac8-c2e7fe482e5f,2010-10-11T00:30:42+00:00,closed,-8,
76,62137,INGEST,01a39338-8e23-46ad-b275-406255358d06,2010-10-17T17:02:18+00:00,closed,-6,
77,63625,INGEST,062281ab-d805-4494-9198-d4e1debe55d1,2010-10-19T00:40:51+00:00,closed,-5,
78,64120,INGEST,1c6149eb-bc09-448e-9271-cb08c2a5f215,2010-10-17T20:15:37+00:00,closed,-6,
79,69732,INGEST,26bf1301-bf5b-455b-af21-b885c022aa33,2010-10-17T20:05:00+00:00,closed,-8,
80,51759,INGEST,6c921cb3-0212-4f51-9cf1-cbb911a26a5a,2010-10-17T17:02:50+00:00,closed,-5,
81,65168,INGEST,74d74e0d-18a5-43b2-bbdf-7ef9b01c454b,2010-10-17T17:02:47+00:00,closed,-5,
82,68756,INGEST,7da71bc9-4341-4616-acfc-3b88edbbe6ce,2010-10-17T17:02:41+00:00,closed,-5,
83,75982,INGEST,7fc616bc-0244-4643-8092-08c7f61edd95,2010-10-17T20:05:30+00:00,closed,-7,
84,70815,INGEST,af2558e8-aa64-42a8-a959-158942084e40,2010-10-17T17:02:23+00:00,closed,-6,
85,52472,INGEST,c9749f58-ecba-4097-9ccf-fa19a6b4faa9,2010-10-17T17:02:55+00:00,closed,-6,
86,70926,INGEST,ce38f8af-e279-459a-8b9d-266856f31a52,2010-10-17T17:03:31+00:00,closed,-6,
87,78341,INGEST,d4d3067d-18ce-49e6-b706-f356b5e245e3,2010-10-17T17:03:19+00:00,closed,-5,
88,69144,INGEST,de96c861-60b9-457e-9d4f-1d9eca72800f,2010-10-17T17:02:29+00:00,closed,-5,
89,87883,INGEST,e1552b11-f5a6-4521-a0b0-876eff846ff8,2010-10-18T00:31:09+00:00,closed,-5,
90,72741,INGEST,0913370a-a93d-4eea-b307-ae234447c735,2010-10-24T17:04:08+00:00,closed,-5,
91,69143,INGEST,13f777ab-994b-434c-bdbe-d2e8be856e4b,2010-10-24T17:02:57+00:00,closed,-6,
92,70077,INGEST,279cdf39-03ea-424f-826c-9cef3e925485,2010-10-24T17:02:23+00:00,closed,-6,
93,71220,INGEST,35ec266a-8f49-4cbe-a96c-231aa165b2b6,2010-10-24T17:04:24+00:00,closed,-5,
94,42020,INGEST,56d1d494-fe26-4da5-85ea-531e04c830ed,2010-10-24T17:02:56+00:00,closed,-5,
95,68836,INGEST,5eaf3ddd-3994-423f-a00e-3bd892c14ce4,2010-10-24T20:42:29+00:00,closed,-8,
96,75835,INGEST,7652d537-d4ac-494f-8331-1d76fdcf71d5,2010-10-24T20:15:39+00:00,closed,-7,
97,67132,INGEST,91a39e07-b700-49c6-97bc-9c3053c43964,2010-10-24T20:05:31+00:00,closed,-8,
98,71107,INGEST,caaee6db-b3e3-4770-be3e-395d21abf688,2010-10-25T00:30:48+00:00,closed,-6,
99,69867,INGEST,cd9fb538-f572-480e-bbd6-57aeef98ae88,2010-10-24T17:02:38+00:00,closed,-5,
100,69105,INGEST,d04dbad8-f2fb-4d58-a3fc-cb17277c2895,2010-10-24T17:02:33+00:00,closed,-6,
101,91375,INGEST,d05a13e3-47e8-4a8e-9034-ec47630865f2,2010-10-26T00:41:30+00:00,closed,-6,
102,67665,INGEST,f90b932d-346a-43dc-bc3c-2f703505d414,2010-10-24T17:02:44+00:00,closed,-5,
103,62155,INGEST,ffdc89f8-f374-4e3d-bc28-26b91225de30,2010-10-24T17:04:06+00:00,closed,-6,
104,35721,INGEST,0179877f-6ec8-41a9-a0c2-9a2ec574c069,2010-10-31T20:15:38+00:00,closed,-8,
105,68756,INGEST,1150034e-feaf-478c-9a0a-ac595efd1166,2010-10-31T20:15:27+00:00,closed,-5,
106,78484,INGEST,1191bc54-13eb-4cce-93d7-a9e5018ba92a,2010-10-31T17:03:33+00:00,closed,-5,
107,46329,INGEST,333e9cd3-deef-489a-8189-25d3fdf52cd3,2010-10-31T17:02:41+00:00,closed,-5,
108,81395,INGEST,3761e7bb-e63a-46d0-8f5c-688e0aa0c11e,2010-10-31T17:06:24+00:00,closed,-6,
109,52281,INGEST,5c7b7015-58da-47b0-87d9-cbc0c72cb4ae,2010-10-31T17:03:01+00:00,closed,-6,
110,66363,INGEST,84a82435-b047-4b13-b547-dc2f7831f107,2010-11-02T00:41:20+00:00,closed,-5,
111,83941,INGEST,860a21e6-c802-474b-8f7e-1beb5c9a5f70,2010-10-31T17:07:01+00:00,closed,-1,
112,61857,INGEST,9901684d-5209-4e3e-be3c-20a7788b2b66,2010-10-31T20:15:47+00:00,closed,-7,
113,70011,INGEST,9b3750e0-40fa-4153-a319-b83223243b03,2010-11-01T00:30:52+00:00,closed,-6,
114,59260,INGEST,acb86005-bd56-4e46-a663-adeef1113627,2010-10-31T20:05:41+00:00,closed,-8,
115,66625,INGEST,b8231cf0-b6de-4282-a80e-91548bcdc93a,2010-10-31T17:07:35+00:00,closed,-6,
116,63179,INGEST,e4b2a9ce-61f8-4e5b-82ba-4f72d14971a0,2010-10-31T17:06:22+00:00,closed,-5,
117,66292,INGEST,0c2b4808-2440-4912-a0c9-4eef19e0d15f,2010-11-07T18:02:37+00:00,closed,-5,
118,50746,INGEST,27bc4950-9b1d-4072-b96b-51a316486a12,2010-11-07T18:03:05+00:00,closed,-5,
119,69144,INGEST,3aaf91d1-72c5-402c-baa3-1a49e05ac94b,2010-11-07T21:16:40+00:00,closed,-5,
120,61075,INGEST,3e90eb4e-5313-4e7c-9ed5-5596f3c13c40,2010-11-07T21:15:52+00:00,closed,-8,
121,70913,INGEST,4ba3b888-c68a-45a5-ae0e-029e89a627c2,2010-11-08T01:30:48+00:00,closed,-6,
122,73191,INGEST,5a310f7b-2ad0-4215-8cc7-46dce0e35c3d,2010-11-07T18:05:08+00:00,closed,-5,
