,attendance,entry_mode,id,number,reference,scheduled,status,utc_offset,weather
222,69144,INGEST,afdc4098-450e-4f77-9cea-845e04fd0f07,209,55712,2012-12-14T01:29:57+00:00,closed,-5,
223,71317,INGEST,e41e41f0-e80d-42af-898e-d13919de97dd,211,55714,2012-12-16T18:03:53+00:00,closed,-5,
224,73026,INGEST,202c04b4-2d2d-4cba-a8ae-87a4523a806c,227,55730,2012-12-23T18:02:57+00:00,closed,-5,
225,69144,INGEST,20c0fbf5-65ce-4aad-92ba-9c7a9f2cb11a,234,55737,2012-12-23T18:03:27+00:00,closed,-5,
226,51535,INGEST,41543c2c-7099-4d11-af7b-f5fe1a90e7c8,236,55739,2012-12-23T18:03:23+00:00,closed,-5,
227,71470,INGEST,4c95b787-b88e-4276-b195-a79f23120599,226,55729,2012-12-23T21:26:50+00:00,closed,-5,
228,62734,INGEST,58043c3d-2b89-40b4-99c6-1622e2ea926d,238,55741,2012-12-23T21:25:53+00:00,closed,-7,
229,79088,INGEST,70bf1444-43bb-4593-a250-e39f7f319652,240,55743,2012-12-23T18:03:59+00:00,closed,-5,
230,63236,INGEST,8de8f1a8-4832-4bac-99cf-ef355156ce1a,235,55738,2012-12-23T18:02:50+00:00,closed,-5,
231,54462,INGEST,9231e06a-5d43-4a0d-9dbb-3757864384a1,233,55736,2012-12-23T18:02:36+00:00,closed,-5,
232,62938,INGEST,944fe36f-4bac-452e-a0ba-206463838d2f,232,55735,2012-12-23T18:02:51+00:00,closed,-6,
233,68161,INGEST,98fa3efa-7ca7-438e-b250-cf4a31c67d89,239,55742,2012-12-24T01:31:01+00:00,closed,-8,
234,76351,INGEST,a46c5f0d-9d2b-4407-bc9b-d8e7a3640ca4,237,55740,2012-12-23T21:05:34+00:00,closed,-7,
235,70251,INGEST,aa3082c8-4e92-45a8-8d0d-d7e4c47d644f,231,55734,2012-12-23T18:02:38+00:00,closed,-5,
236,63849,INGEST,b3d40adc-aaa8-4786-9e81-c886db35576a,225,55728,2012-12-23T01:40:35+00:00,closed,-5,
237,70508,INGEST,b90e3cc5-56d9-4796-94b7-a55d47395878,229,55732,2012-12-23T18:02:29+00:00,closed,-6,
238,92570,INGEST,c469f647-53ac-48ef-91e0-d297de795b9c,228,55731,2012-12-23T18:03:19+00:00,closed,-6,
239,71688,INGEST,f9e7d2ca-0292-4de3-824a-5e8539dc2486,230,55733,2012-12-23T18:03:28+00:00,closed,-6,
240,76502,INGEST,0fac861c-8913-4449-a1bc-9f62fa10c230,253,55756,2012-12-30T21:25:27+00:00,closed,-7,
241,69644,INGEST,105113aa-9639-4c35-8072-6019a6b3ccdf,241,55744,2012-12-30T18:02:59+00:00,closed,-5,
242,61565,INGEST,188dd35e-20a9-4624-a481-3150618c42d0,243,55746,2012-12-30T18:03:16+00:00,closed,-5,
243,80657,INGEST,22209519-f6e1-4dad-958d-27c835301514,249,55752,2012-12-30T18:04:05+00:00,closed,-5,
244,64451,INGEST,24cda793-fb5a-481c-84f4-6ebeb463815d,244,55747,2012-12-30T18:03:05+00:00,closed,-5,
245,67936,INGEST,265cc0df-20d9-4aaa-9e48-ece01e4990cb,256,55759,2012-12-30T21:25:56+00:00,closed,-8,
246,69143,INGEST,374ba2fb-9e27-47a4-a07f-d1bd93705431,251,55754,2012-12-30T18:02:44+00:00,closed,-6,
247,73124,INGEST,49a56fa8-60d9-4568-8d90-0a8d0c48dce8,248,55751,2012-12-30T18:03:31+00:00,closed,-6,
248,66486,INGEST,5c1a5ea1-76d7-4917-b949-f59ec4a1487f,254,55757,2012-12-30T21:25:55+00:00,closed,-8,
249,54533,INGEST,9a44993b-24a1-47f6-bf5b-dd51f19c7349,242,55745,2012-12-30T18:03:02+00:00,closed,-5,
250,64134,INGEST,9bed8e6c-05d2-43d8-a530-38803ea856cf,246,55749,2012-12-30T21:25:32+00:00,closed,-6,
251,82845,INGEST,aa45faa8-738c-4948-9213-6ab70aa1e91e,252,55755,2012-12-31T01:31:21+00:00,closed,-5,
252,68756,INGEST,adbd3f90-72dc-4266-82fb-4a69323ede89,247,55750,2012-12-30T21:25:37+00:00,closed,-5,
253,51831,INGEST,ca51fd90-a36f-4949-bf4c-67ae742c9c44,250,55753,2012-12-30T18:02:54+00:00,closed,-5,
254,69732,INGEST,cfd6200d-594b-4506-92ce-a6d57337cf66,255,55758,2012-12-30T21:25:49+00:00,closed,-8,
255,66957,INGEST,dcfb0c36-f456-48a7-9aa9-4fd0e08441dd,245,55748,2012-12-30T18:02:45+00:00,closed,-5,
